kind	symbol	crate	path:line	vis	doc1行	署名
function	from_adapter	re-renderer	crates/viewer/re_renderer/src/device_caps.rs:211	public	Picks the highest possible tier for a given adapter.	(adapter: &Adapter) -> Result<Self, InsufficientDeviceCapabilities>
variant	FullWebGpuSupport	re-renderer	crates/viewer/re_renderer/src/device_caps.rs:26	default	Full support of WebGPU spec without additional feature requirements.	unit
function	from_device	re-renderer	crates/viewer/re_renderer/src/device_caps.rs:293	public	Picks device caps directly from an already-created [`wgpu::Device`], without requiring	(device: &Device) -> Self
function	limits	re-renderer	crates/viewer/re_renderer/src/device_caps.rs:310	public	Wgpu limits required by the given device tier.	(self: &Self) -> Limits
function	device_descriptor	re-renderer	crates/viewer/re_renderer/src/device_caps.rs:319	public	Device descriptor compatible with the given device tier.	(self: &Self) -> DeviceDescriptor
function	fmt	re-renderer	crates/viewer/re_renderer/src/device_caps.rs:32	default		(self: &Self, f: &mut Formatter) -> Result
function	instance_descriptor	re-renderer	crates/viewer/re_renderer/src/device_caps.rs:332	public	Returns an instance descriptor with settings preferred by `re_renderer`.	(force_backend: Option<&str>) -> InstanceDescriptor
function	testing_instance_descriptor	re-renderer	crates/viewer/re_renderer/src/device_caps.rs:392	public	Returns an instance descriptor that is suitable for testing.	() -> InstanceDescriptor
function	support_sampling_msaa_texture	re-renderer	crates/viewer/re_renderer/src/device_caps.rs:42	public	Whether the current device tier supports sampling from textures with a sample count higher than 1.	(self: &Self) -> bool
function	select_testing_adapter	re-renderer	crates/viewer/re_renderer/src/device_caps.rs:423	public	Selects an adapter for testing, preferring software rendering if available.	(instance: &Instance) -> Adapter
function	select_adapter	re-renderer	crates/viewer/re_renderer/src/device_caps.rs:460	public	Tries to select an adapter.	(adapters: &[Adapter], enabled_backends: Backends, surface: Option<&Surface>) -> Result<Adapter, String>
function	support_depth_readback	re-renderer	crates/viewer/re_renderer/src/device_caps.rs:52	public	Whether the current device tier supports reading back depth textures.	(self: &Self) -> bool
function	default_backends	re-renderer	crates/viewer/re_renderer/src/device_caps.rs:526	public	Backends that are officially supported by `re_renderer`.	() -> Backends
function	parse_graphics_backend	re-renderer	crates/viewer/re_renderer/src/device_caps.rs:550	public	Generous parsing of a graphics backend string.	(backend: &str) -> Option<Backend>
function	validate_graphics_backend_applicability	re-renderer	crates/viewer/re_renderer/src/device_caps.rs:575	public	Validates that the given backend is applicable for the current build.	(backend: Backend) -> Result<(), &str>
function	support_bgra_textures	re-renderer	crates/viewer/re_renderer/src/device_caps.rs:59	public		(self: &Self) -> bool
function	is_safari_browser	re-renderer	crates/viewer/re_renderer/src/device_caps.rs:619	public	Are we running inside the Safari browser?	() -> bool
function	is_firefox_browser	re-renderer	crates/viewer/re_renderer/src/device_caps.rs:640	public	Are we running inside the Firefox browser?	() -> bool
function	required_downlevel_capabilities	re-renderer	crates/viewer/re_renderer/src/device_caps.rs:69	public	Downlevel features required by the given tier.	(self: &Self) -> DownlevelCapabilities
struct	DrawPhaseManager	re-renderer	crates/viewer/re_renderer/src/draw_phases/draw_phase_manager.rs:148	public	Manages the drawables for all active phases.	
function	new	re-renderer	crates/viewer/re_renderer/src/draw_phases/draw_phase_manager.rs:162	public	Creates a new draw phase manager that takes care of planning drawing work for the given active phases.	(active_phases: EnumSet<DrawPhase>) -> Self
function	add_draw_data	re-renderer	crates/viewer/re_renderer/src/draw_phases/draw_phase_manager.rs:173	public	Adds a draw data to the draw phase manager.	(self: &mut Self, ctx: &RenderContext, draw_data: QueueableDrawData, view_info: &DrawableCollectionViewInfo)
function	sort_drawables	re-renderer	crates/viewer/re_renderer/src/draw_phases/draw_phase_manager.rs:197	public	Sorts all drawables for all active phases.	(self: &mut Self, renderers: &Renderers)
function	draw	re-renderer	crates/viewer/re_renderer/src/draw_phases/draw_phase_manager.rs:217	public	Draws all drawables for a given phase.	(self: &Self, renderers: &Renderers, gpu_resources: &GpuRenderPipelinePoolAccessor, phase: DrawPhase, pass: &mut RenderPass)
struct	DrawableCollector	re-renderer	crates/viewer/re_renderer/src/draw_phases/draw_phase_manager.rs:278	public	Collector injected into [`crate::renderer::DrawData::collect_drawables`] in order to build up drawable list.	
function	render_ctx	re-renderer	crates/viewer/re_renderer/src/draw_phases/draw_phase_manager.rs:288	public	The render context for allocating view-dependent draw resources.	(self: &Self) -> &RenderContext
function	add_drawables	re-renderer	crates/viewer/re_renderer/src/draw_phases/draw_phase_manager.rs:327	public	Add multiple drawables to the collector for the given phases.	(self: &mut Self, phases: impl/dyn, drawables: &[DrawDataDrawable])
function	add_drawable	re-renderer	crates/viewer/re_renderer/src/draw_phases/draw_phase_manager.rs:356	public	Add a single drawable to the collector for the given phases.	(self: &mut Self, phases: impl/dyn, drawable: DrawDataDrawable)
function	add_drawable_for_phase	re-renderer	crates/viewer/re_renderer/src/draw_phases/draw_phase_manager.rs:368	public	Add a single drawable to a single phase.	(self: &mut Self, phase: DrawPhase, drawable: DrawDataDrawable)
function	active_phases	re-renderer	crates/viewer/re_renderer/src/draw_phases/draw_phase_manager.rs:387	public	Returns the phases that are currently active.	(self: &Self) -> EnumSet<DrawPhase>
function	clone	re-renderer	crates/viewer/re_renderer/src/draw_phases/draw_phase_manager.rs:67	default		(self: &Self) -> Drawable
function	eq	re-renderer	crates/viewer/re_renderer/src/draw_phases/draw_phase_manager.rs:67	default		(self: &Self, other: &Drawable) -> bool
function	fmt	re-renderer	crates/viewer/re_renderer/src/draw_phases/draw_phase_manager.rs:67	default		(self: &Self, f: &mut Formatter) -> Result
struct	Drawable	re-renderer	crates/viewer/re_renderer/src/draw_phases/draw_phase_manager.rs:68	public	A single drawable item within a given [`crate::renderer::DrawData`].	
struct_field	distance_sort_key	re-renderer	crates/viewer/re_renderer/src/draw_phases/draw_phase_manager.rs:76	public	Distance sort key from near (low values) to far (high values).	f32
struct_field	secondary_sort_key	re-renderer	crates/viewer/re_renderer/src/draw_phases/draw_phase_manager.rs:80	public	Secondary key used to consistently order otherwise similarly sorted drawables,	f32
struct_field	draw_data_payload	re-renderer	crates/viewer/re_renderer/src/draw_phases/draw_phase_manager.rs:86	public	See [`DrawDataDrawable::draw_data_payload`].	DrawDataDrawablePayload
function	bitand	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:29	default		(self: Self, other: O) -> Output
function	bitor	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:29	default		(self: Self, other: O) -> Output
function	bitxor	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:29	default		(self: Self, other: O) -> Output
function	clone	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:29	default		(self: &Self) -> Self
function	enum_from_u32	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:29	default		(val: u32) -> Self
function	enum_into_u32	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:29	default		(self: Self) -> u32
function	eq	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:29	default		(self: &Self, other: &EnumSet<DrawPhase>) -> bool
function	eq	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:29	default		(self: &Self, other: &Self) -> bool
function	fmt	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:29	default		(self: &Self, f: &mut Formatter) -> Result
function	not	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:29	default		(self: Self) -> Output
function	sub	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:29	default		(self: Self, other: O) -> Output
enum	DrawPhase	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:30	public	Determines a (very rough) order of rendering and describes the active [`wgpu::RenderPass`].	
variant	Opaque	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:34	default	Opaque objects, performing reads/writes to the depth buffer.	unit
variant	Background	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:37	default	Background, rendering where depth wasn't written.	unit
variant	Transparent	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:40	default	Transparent objects, performing reads of the depth buffer, but no writes.	unit
variant	PickingLayer	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:45	default	Everything that can be picked with GPU based picking.	unit
variant	OutlineMask	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:48	default	Render mask for things that should get outlines.	unit
variant	OutlineMaskNoDepth	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:54	default	Outline masks for special cases that should follow draw order	unit
variant	Compositing	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:57	default	Drawn when compositing with the main target.	unit
variant	CompositingScreenshot	re-renderer	crates/viewer/re_renderer/src/draw_phases/mod.rs:61	default	Drawn when compositing with the main target, but for screenshots.	unit
function	clone	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:105	default		(self: &Self) -> OutlineConfig
function	fmt	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:105	default		(self: &Self, f: &mut Formatter) -> Result
struct	OutlineConfig	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:106	public		
struct_field	outline_radius_pixel	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:110	public	Outline radius for both layers in pixels. Fractional pixels are valid.	f32
struct_field	color_layer_a	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:113	public	Premultiplied RGBA color for the first outline layer.	Rgba
struct_field	color_layer_b	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:116	public	Premultiplied RGBA color for the second outline layer.	Rgba
struct	OutlineMaskProcessor	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:120	public		
function	mask_default_msaa_state	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:197	public	Default MSAA state for the outline mask target.	(tier: DeviceCapabilityTier) -> MultisampleState
function	mask_sample_count	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:206	public	Number of MSAA samples used for the outline mask target.	(tier: DeviceCapabilityTier) -> u32
function	new	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:216	public		(ctx: &RenderContext, config: &OutlineConfig, view_name: &Label, resolution_in_pixel: [u32; N]) -> Self
function	final_voronoi_texture	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:346	public		(self: &Self) -> &GpuTexture
function	start_mask_render_pass	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:353	public		(self: &Self, encoder: &mut CommandEncoder) -> RenderPass
function	compute_outlines	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:382	public		(self: &Self, pipelines: &GpuRenderPipelinePoolAccessor, encoder: &mut CommandEncoder) -> Result<(), PoolError>
function	clone	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:66	default		(self: &Self) -> OutlineMaskPreference
function	default	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:66	default		() -> OutlineMaskPreference
function	eq	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:66	default		(self: &Self, other: &OutlineMaskPreference) -> bool
function	fmt	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:66	default		(self: &Self, f: &mut Formatter) -> Result
struct_field	0	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:67	public		Option<[u8; N]>
struct	OutlineMaskPreference	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:67	public	What outline (if any) should be drawn.	
function	some	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:73	public		(channel_a: u8, channel_b: u8) -> Self
function	is_some	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:78	public		(self: Self) -> bool
function	is_none	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:83	public		(self: Self) -> bool
function	with_fallback_to	re-renderer	crates/viewer/re_renderer/src/draw_phases/outlines.rs:89	public	Uses current outline and falls back to `other` if current is `None` or has a zero on any channel.	(self: Self, other: Self) -> Self
function	clone	re-renderer	crates/viewer/re_renderer/src/draw_phases/picking_layer.rs:103	default		(self: &Self) -> PickingLayerInstanceId
function	default	re-renderer	crates/viewer/re_renderer/src/draw_phases/picking_layer.rs:107	default		() -> PickingLayerInstanceId
function	fmt	re-renderer	crates/viewer/re_renderer/src/draw_phases/picking_layer.rs:108	default		(self: &Self, f: &mut Formatter) -> Result
function	eq	re-renderer	crates/viewer/re_renderer/src/draw_phases/picking_layer.rs:109	default		(self: &Self, other: &PickingLayerInstanceId) -> bool
function	heap_size_bytes	re-renderer	crates/viewer/re_renderer/src/draw_phases/picking_layer.rs:111	default		(self: &Self) -> u64
struct_field	0	re-renderer	crates/viewer/re_renderer/src/draw_phases/picking_layer.rs:113	public		u64
struct	PickingLayerInstanceId	re-renderer	crates/viewer/re_renderer/src/draw_phases/picking_layer.rs:113	public	The second 64bit of the picking layer.	
function	clone	re-renderer	crates/viewer/re_renderer/src/draw_phases/picking_layer.rs:119	default		(self: &Self) -> PickingLayerId
function	default	re-renderer	crates/viewer/re_renderer/src/draw_phases/picking_layer.rs:119	default		() -> PickingLayerId
function	eq	re-renderer	crates/viewer/re_renderer/src/draw_phases/picking_layer.rs:119	default		(self: &Self, other: &PickingLayerId) -> bool
function	fmt	re-renderer	crates/viewer/re_renderer/src/draw_phases/picking_layer.rs:119	default		(self: &Self, f: &mut Formatter) -> Result
struct	PickingLayerId	re-renderer	crates/viewer/re_renderer/src/draw_phases/picking_layer.rs:120	public	Combination of `PickingLayerObjectId` and `PickingLayerInstanceId`.	
struct_field	object	re-renderer	crates/viewer/re_renderer/src/draw_phases/picking_layer.rs:121	public		PickingLayerObjectId
