kind	symbol	crate	path:line	vis	doc1行	署名
function	negotiated	motolii-audio	engine/motolii-audio/src/session.rs:107	public		(self: &Self) -> Option<&NegotiatedOutput>
function	seek	motolii-audio	engine/motolii-audio/src/session.rs:118	public	走行状態を変えずに`at`へ跳ぶ(発注書「再生中の scrub は seek」)。**論理	(self: &mut Self, at: RationalTime)
struct	PlaybackSession	motolii-audio	engine/motolii-audio/src/session.rs:40	public	device出力 + mix producer + [`PlaybackClock`] を束ねた再生セッション。Drop で	
function	open_default	motolii-audio	engine/motolii-audio/src/session.rs:49	public	デフォルト出力デバイスで、`at`(タイムライン時刻)から再生開始する。	(program: Arc<AudioProgram>, at: RationalTime) -> Result<Self>
function	open_on_device	motolii-audio	engine/motolii-audio/src/session.rs:58	public	指定デバイスで再生を開始する(テスト/明示選択用)。	(program: Arc<AudioProgram>, at: RationalTime, device: &Device) -> Result<Self>
function	clock	motolii-audio	engine/motolii-audio/src/session.rs:99	public		(self: &Self) -> &PlaybackClock
function	try_map	motolii-audio	engine/motolii-audio/src/time_map.rs:101	public	クリップローカル時刻 → ソース時刻。未検証入力でも panic しない。	(self: &Self, clip_local_time: RationalTime) -> Result<RationalTime, TimeMapError>
function	is_identity	motolii-audio	engine/motolii-audio/src/time_map.rs:110	public	意味的恒等: 正準アフィンが恒等か。	(self: &Self) -> bool
function	default	motolii-audio	engine/motolii-audio/src/time_map.rs:116	default		() -> Self
function	clone	motolii-audio	engine/motolii-audio/src/time_map.rs:24	default		(self: &Self) -> TimeMapError
function	eq	motolii-audio	engine/motolii-audio/src/time_map.rs:24	default		(self: &Self, other: &TimeMapError) -> bool
function	fmt	motolii-audio	engine/motolii-audio/src/time_map.rs:24	default		(self: &Self, f: &mut Formatter) -> Result
function	fmt	motolii-audio	engine/motolii-audio/src/time_map.rs:24	default		(self: &Self, __formatter: &mut Formatter) -> Result
function	from	motolii-audio	engine/motolii-audio/src/time_map.rs:24	default		(source: RationalTimeError) -> Self
function	source	motolii-audio	engine/motolii-audio/src/time_map.rs:24	default		(self: &Self) -> Option<&impl/dyn>
enum	TimeMapError	motolii-audio	engine/motolii-audio/src/time_map.rs:25	public		
variant	NonPositiveSpeedDenominator	motolii-audio	engine/motolii-audio/src/time_map.rs:27	default		unit
variant	NonPositiveSpeedNum	motolii-audio	engine/motolii-audio/src/time_map.rs:29	default		unit
struct_field	0	motolii-audio	engine/motolii-audio/src/time_map.rs:31	default		RationalTimeError
variant	RationalTime	motolii-audio	engine/motolii-audio/src/time_map.rs:31	default		tuple(1)
function	clone	motolii-audio	engine/motolii-audio/src/time_map.rs:41	default		(self: &Self) -> TimeMap
function	eq	motolii-audio	engine/motolii-audio/src/time_map.rs:41	default		(self: &Self, other: &TimeMap) -> bool
function	fmt	motolii-audio	engine/motolii-audio/src/time_map.rs:41	default		(self: &Self, f: &mut Formatter) -> Result
function	hash	motolii-audio	engine/motolii-audio/src/time_map.rs:41	default		(self: &Self, state: &mut __H)
struct	TimeMap	motolii-audio	engine/motolii-audio/src/time_map.rs:42	public	クリップローカル時刻 → ソース時刻の写像。	
struct_field	source_start	motolii-audio	engine/motolii-audio/src/time_map.rs:43	public		RationalTime
function	identity	motolii-audio	engine/motolii-audio/src/time_map.rs:55	public		() -> Self
function	offset	motolii-audio	engine/motolii-audio/src/time_map.rs:60	public	ソース原点オフセットのみ(速度1)。	(source_start: RationalTime) -> Self
function	constant_speed	motolii-audio	engine/motolii-audio/src/time_map.rs:68	public		(source_start: RationalTime, speed_num: i64, speed_den: i64) -> Result<Self, TimeMapError>
function	speed_num	motolii-audio	engine/motolii-audio/src/time_map.rs:81	public		(self: Self) -> i64
function	speed_den	motolii-audio	engine/motolii-audio/src/time_map.rs:85	public		(self: Self) -> i64
function	validate	motolii-audio	engine/motolii-audio/src/time_map.rs:90	public	構築不変条件の再確認。正準コンストラクタ経由なら常に Ok。	(self: &Self) -> Result<(), TimeMapError>
module	motolii_browser_pane	motolii-browser-pane	ui/motolii-browser-pane/src/lib.rs:1	public	wraps: iced+motolii-store+motolii-tokens-rs — Browser pane 骨格(B0)+	
constant	GRID_COLUMNS	motolii-browser-pane	ui/motolii-browser-pane/src/lib.rs:1028	public	grid の列数(mock 既定表示 `data-view="grid"` の	
constant	CARD_WIDTH_ROW_HEIGHT_RATIO	motolii-browser-pane	ui/motolii-browser-pane/src/lib.rs:1051	public	カード幅 = `dims.row_height` の何倍か(裁定165「形は比率で定数化・分母	
constant	THUMB_ASPECT_W	motolii-browser-pane	ui/motolii-browser-pane/src/lib.rs:1058	public	サムネの縦横比(mock `.libraryThumb{aspect-ratio:16/9}` の直接転写、	
constant	THUMB_ASPECT_H	motolii-browser-pane	ui/motolii-browser-pane/src/lib.rs:1059	public		
function	create_card_face	motolii-browser-pane	ui/motolii-browser-pane/src/lib.rs:1782	public	create カード(mouse_area 経路)の面 — button 経路の [`card_style`] と	(colors: Colors, selected: bool, hovered: bool) -> Style
constant	PANEL_HEIGHT_ROW_HEIGHT_RATIO	motolii-browser-pane	ui/motolii-browser-pane/src/lib.rs:224	public	`Shell::view` がパネル全体へ割く高さ = `dims.row_height` の何倍か(裁定165	
function	pane_view	motolii-browser-pane	ui/motolii-browser-pane/src/lib.rs:255	public	**タブ帯込みの pane 全体**(mock `.libraryTabs` html:411-416 + タブ別	(state: &PaneState, items: &[AssetListItem], single_selected_layer: Option<LayerId>, dims: Dimensions, colors: Colors) -> Element<Message>
function	view	motolii-browser-pane	ui/motolii-browser-pane/src/lib.rs:393	public	rail(mock `.librarySidebar` `LIBRARY` 節)+ filter shelf(mock	(items: &[AssetListItem], scope: RailScope, query: &str, dims: Dimensions, colors: Colors) -> Element<Message>
function	panel_container_style	motolii-browser-pane	ui/motolii-browser-pane/src/lib.rs:534	public	rail/catalog 容器の共通スタイル。線化 D5(裁定179 文法1「枠は内容と同族色、	(dims: Dimensions, colors: Colors) -> Style
function	drop_target_style	motolii-browser-pane	ui/motolii-browser-pane/src/lib.rs:633	public	drop 受け入れ面のハイライト(B08 続編)。`motolii-shell` の pane_grid	(dims: Dimensions, colors: Colors) -> Style
constant	FILTER_CHIP_CORNER_RADIUS_ROW_HEIGHT_RATIO	motolii-browser-pane	ui/motolii-browser-pane/src/lib.rs:653	public	filter chip/Clear の角丸 = `dims.row_height` の何倍か(裁定165「形は	
function	chip_style	motolii-browser-pane	ui/motolii-browser-pane/src/lib.rs:953	public	[`labeled_button`]/Clear ボタン共通のスタイル(裁定179「箱は状態の器」、	(dims: Dimensions, colors: Colors, selected: bool, status: Status, radius: f32) -> Style
module	model	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:1	public	一覧 projection(裁定162 切片 B1)+ rail/filter(切片 B2)— `StoreView::assets()`	
function	format_duration	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:102	public	尺の表示整形(mm:ss)。**IO なし・純関数**。`None`(probe が尺を読めなかった	(duration: Option<RationalTime>) -> String
function	clone	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:113	default		(self: &Self) -> RailScope
function	default	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:113	default		() -> RailScope
function	eq	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:113	default		(self: &Self, other: &RailScope) -> bool
function	fmt	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:113	default		(self: &Self, f: &mut Formatter) -> Result
enum	RailScope	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:114	public	rail の scope(mock `.librarySidebar` `LIBRARY` 節、第一波は種別のみ)。	
variant	AllMedia	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:117	default	全件(mock `data-source="all"`、既定)。	unit
variant	Video	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:118	default		unit
variant	Images	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:119	default		unit
variant	Audio	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:120	default		unit
constant	RAIL_SCOPES	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:125	public	rail 列の並び順(mock の `LIBRARY` 節の掲載順どおり — All media → Video →	
constant	FILTER_CHIPS	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:135	public	filter shelf の種別チップ(mock `.filterGroup[data-filter-group="media"]`)。	
function	label	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:139	public	mock の表示文言そのまま(`.locationRow`/`.filterShelf button` のラベル)。	(self: Self) -> &str
function	clone	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:167	default		(self: &Self) -> LibraryTab
function	default	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:167	default		() -> LibraryTab
function	eq	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:167	default		(self: &Self, other: &LibraryTab) -> bool
function	fmt	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:167	default		(self: &Self, f: &mut Formatter) -> Result
enum	LibraryTab	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:168	public	Browser のタブ(mock html:412-415 `data-tab="media"/"effects"/"create"/	
variant	Media	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:170	default		unit
variant	Effects	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:171	default		unit
variant	Create	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:172	default		unit
variant	Panels	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:173	default		unit
constant	LIBRARY_TABS	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:178	public	タブ帯の並び順(mock の掲載順どおり — Media → Effects → Create → Panels)。	
function	label	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:187	public	mock のタブラベルそのまま(html:412-415)。	(self: Self) -> &str
function	all_label	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:200	public	rail 先頭の「全件」行のラベル(mock `.tabScoped-*` の	(self: Self) -> &str
function	clone	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:221	default		(self: &Self) -> PreviewTag
function	eq	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:221	default		(self: &Self, other: &PreviewTag) -> bool
function	fmt	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:221	default		(self: &Self, f: &mut Formatter) -> Result
enum	PreviewTag	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:222	public	非 media タブの rail 行/フィルタチップのカテゴリ(mock が**タブ別に宣言	
variant	Color	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:224	default	effects(mock `data-tag-filter="color"` — Echo Bloom/Glow)。	unit
variant	Utility	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:226	default	effects(mock `data-tag-filter="utility"` — Opacity)。	unit
variant	Animation	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:228	default	effects(mock `data-tag-filter="animation"` — Sine)。	unit
variant	Shapes	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:230	default	create(mock `data-tag-filter="shape"`)。	unit
variant	BuiltIn	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:232	default	create(mock `data-tag-filter="builtin"`)。	unit
variant	Tags	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:234	default	panels(mock `data-tag-filter="tags"`)。	unit
variant	Notes	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:236	default	panels(mock `data-tag-filter="notes"`)。	unit
variant	Export	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:238	default	panels(mock `data-tag-filter="export"`)。	unit
variant	Masks	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:243	default	effects(mock に無い新規カテゴリ — 裁定205 施工第2号 §A。マスクは	unit
function	clone	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:25	default		(self: &Self) -> AssetListItem
function	eq	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:25	default		(self: &Self, other: &AssetListItem) -> bool
function	fmt	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:25	default		(self: &Self, f: &mut Formatter) -> Result
function	label	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:250	public	mock の表示文言そのまま(rail 行とチップで共通 — html:444-446/454-455/	(self: Self) -> &str
struct	AssetListItem	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:26	public	一覧1行ぶんの投影。`Asset` から Browser が要る最小の面だけを切り出す	
function	tab	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:266	public	このタグが属するタブ(タグ語彙はタブ別 — 試験がカタログとの整合を	(self: Self) -> LibraryTab
struct_field	id	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:27	public		AssetId
constant	EFFECTS_TAGS	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:277	public	effects タブの rail カテゴリ並び(mock html:444-446 の掲載順 — S0 慣習順、	
struct_field	name	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:28	public		String
constant	CREATE_TAGS	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:285	public	create タブの rail カテゴリ並び(mock html:454-455 の掲載順)。	
constant	PANELS_TAGS	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:288	public	panels タブの rail カテゴリ並び(mock html:463-465 の掲載順)。	
function	preview_tags	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:292	public	タブごとの rail カテゴリ(=フィルタチップ)並び。**media は空**(media は	(tab: LibraryTab) -> &[PreviewTag]
function	clone	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:304	default		(self: &Self) -> PreviewScope
function	default	motolii-browser-pane	ui/motolii-browser-pane/src/model.rs:304	default		() -> PreviewScope
