kind	owner	field_or_literal	value	file	line	context	suggested_token	verdict
token_ref	dims	gizmo_anchor_radius	token	next/ui/motolii-stage-pane/src/gizmo/overlay.rs	200	dims.gizmo_anchor_radius	gizmo_anchor_radius	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-stage-pane/src/lib.rs	231	theme.text.body	theme.text.body	GREEN
raw_literal		0.0	0.0	next/ui/motolii-stage-pane/src/lib.rs	233	padding	lib_padding	IGNORED_ZERO
utility_ref	theme	theme.space.m	token	next/ui/motolii-stage-pane/src/lib.rs	299	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.space.m	token	next/ui/motolii-stage-pane/src/lib.rs	300	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-stage-pane/src/lib.rs	300	theme.space.xs	theme.space.xs	GREEN
token_ref	colors	action_active	token	next/ui/motolii-stage-pane/src/lib.rs	668	colors.action_active	action_active	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-stage-pane/src/lib.rs	669	theme.stroke.hairline	theme.stroke.hairline	GREEN
token_ref	colors	action_active	token	next/ui/motolii-stage-pane/src/marquee.rs	497	colors.action_active	action_active	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-stage-pane/src/marquee.rs	507	theme.stroke.hairline	theme.stroke.hairline	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-stage-pane/src/mask_path_edit.rs	106	theme.text.body	theme.text.body	GREEN
utility_ref	theme	theme.space.m	token	next/ui/motolii-stage-pane/src/mask_path_edit.rs	107	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-stage-pane/src/mask_path_edit.rs	107	theme.space.xs	theme.space.xs	GREEN
token_ref	colors	surface_raised	token	next/ui/motolii-stage-pane/src/mask_path_edit.rs	109	colors.surface_raised	surface_raised	GREEN
token_ref	colors	border_default	token	next/ui/motolii-stage-pane/src/mask_path_edit.rs	111	colors.border_default	border_default	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-stage-pane/src/mask_path_edit.rs	112	theme.stroke.hairline	theme.stroke.hairline	GREEN
token_ref	dims	gizmo_hit_radius	token	next/ui/motolii-stage-pane/src/mask_path_edit.rs	220	dims.gizmo_hit_radius	gizmo_hit_radius	GREEN
token_ref	dims	gizmo_handle_size	token	next/ui/motolii-stage-pane/src/mask_path_edit.rs	317	dims.gizmo_handle_size	gizmo_handle_size	GREEN
token_ref	colors	action_active	token	next/ui/motolii-stage-pane/src/mask_path_edit.rs	320	colors.action_active	action_active	GREEN
token_ref	colors	surface_app	token	next/ui/motolii-stage-pane/src/mask_path_edit.rs	322	colors.surface_app	surface_app	GREEN
token_ref	colors	action_active	token	next/ui/motolii-stage-pane/src/mask_path_edit.rs	326	colors.action_active	action_active	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-stage-pane/src/mask_path_edit.rs	327	theme.stroke.hairline	theme.stroke.hairline	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-stage-pane/src/path_edit.rs	174	theme.text.body	theme.text.body	GREEN
utility_ref	theme	theme.space.m	token	next/ui/motolii-stage-pane/src/path_edit.rs	176	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-stage-pane/src/path_edit.rs	176	theme.space.xs	theme.space.xs	GREEN
token_ref	colors	surface_hover	token	next/ui/motolii-stage-pane/src/path_edit.rs	180	colors.surface_hover	surface_hover	GREEN
token_ref	colors	text_secondary	token	next/ui/motolii-stage-pane/src/path_edit.rs	181	colors.text_secondary	text_secondary	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-stage-pane/src/path_edit.rs	187	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.space.m	token	next/ui/motolii-stage-pane/src/path_edit.rs	188	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-stage-pane/src/path_edit.rs	188	theme.space.xs	theme.space.xs	GREEN
token_ref	dims	gizmo_hit_radius	token	next/ui/motolii-stage-pane/src/path_edit.rs	294	dims.gizmo_hit_radius	gizmo_hit_radius	GREEN
token_ref	colors	action_active	token	next/ui/motolii-stage-pane/src/path_edit.rs	379	colors.action_active	action_active	GREEN
token_ref	dims	gizmo_handle_size	token	next/ui/motolii-stage-pane/src/path_edit.rs	392	dims.gizmo_handle_size	gizmo_handle_size	GREEN
token_ref	colors	surface_app	token	next/ui/motolii-stage-pane/src/path_edit.rs	397	colors.surface_app	surface_app	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-stage-pane/src/path_edit.rs	402	theme.stroke.hairline	theme.stroke.hairline	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-stage-pane/src/shape_tool.rs	82	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.space.m	token	next/ui/motolii-stage-pane/src/shape_tool.rs	83	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-stage-pane/src/shape_tool.rs	83	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-stage-pane/src/shape_tool.rs	94	theme.text.body	theme.text.body	GREEN
utility_ref	theme	theme.space.m	token	next/ui/motolii-stage-pane/src/shape_tool.rs	96	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-stage-pane/src/shape_tool.rs	96	theme.space.xs	theme.space.xs	GREEN
token_ref	colors	state_selected	token	next/ui/motolii-stage-pane/src/shape_tool.rs	100	colors.state_selected	state_selected	GREEN
token_ref	colors	surface_hover	token	next/ui/motolii-stage-pane/src/shape_tool.rs	102	colors.surface_hover	surface_hover	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-stage-pane/src/shape_tool.rs	109	colors.text_primary	text_primary	GREEN
token_ref	colors	text_secondary	token	next/ui/motolii-stage-pane/src/shape_tool.rs	111	colors.text_secondary	text_secondary	GREEN
token_ref	colors	text_muted	token	next/ui/motolii-stage-pane/src/shape_tool.rs	113	colors.text_muted	text_muted	GREEN
token_ref	colors	action_active	token	next/ui/motolii-stage-pane/src/shape_tool.rs	304	colors.action_active	action_active	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-stage-pane/src/shape_tool.rs	324	theme.stroke.hairline	theme.stroke.hairline	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-stage-pane/src/shape_tool.rs	345	theme.stroke.hairline	theme.stroke.hairline	GREEN
token_ref	dims	gizmo_handle_size	token	next/ui/motolii-stage-pane/src/shape_tool.rs	351	dims.gizmo_handle_size	gizmo_handle_size	GREEN
utility_ref	theme	theme.space.s	token	next/ui/motolii-stage-pane/src/sheets.rs	88	theme.space.s	theme.space.s	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-stage-pane/src/sheets.rs	372	theme.stroke.hairline	theme.stroke.hairline	GREEN
component_ref	dims.components	stage.grid_ink_factor	token	next/ui/motolii-stage-pane/src/sheets.rs	386	dims.components.stage.grid_ink_factor	stage.grid_ink_factor	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-stage-pane/src/sheets.rs	389	theme.stroke.hairline	theme.stroke.hairline	GREEN
component_ref	dims.components	stage.grid_divisions	token	next/ui/motolii-stage-pane/src/sheets.rs	394	dims.components.stage.grid_divisions	stage.grid_divisions	GREEN
component_ref	dims.components	stage.action_safe_inset	token	next/ui/motolii-stage-pane/src/sheets.rs	420	dims.components.stage.action_safe_inset	stage.action_safe_inset	GREEN
component_ref	dims.components	stage.title_safe_inset	token	next/ui/motolii-stage-pane/src/sheets.rs	421	dims.components.stage.title_safe_inset	stage.title_safe_inset	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-stage-pane/src/viewer_bar.rs	138	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-stage-pane/src/viewer_bar.rs	180	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-stage-pane/src/viewer_bar.rs	243	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.space.l	token	next/ui/motolii-stage-pane/src/viewer_bar.rs	298	theme.space.l	theme.space.l	GREEN
utility_ref	theme	theme.space.l	token	next/ui/motolii-stage-pane/src/viewer_bar.rs	300	theme.space.l	theme.space.l	GREEN
utility_ref	theme	theme.space.m	token	next/ui/motolii-stage-pane/src/viewer_bar.rs	303	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.space.m	token	next/ui/motolii-stage-pane/src/viewer_bar.rs	304	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-stage-pane/src/viewer_bar.rs	304	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.text.body	token	next/ui/motolii-stage-pane/src/viewer_bar.rs	326	theme.text.body	theme.text.body	GREEN
utility_ref	theme	theme.space.m	token	next/ui/motolii-stage-pane/src/viewer_bar.rs	328	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-stage-pane/src/viewer_bar.rs	328	theme.space.xs	theme.space.xs	GREEN
token_ref	colors	state_selected	token	next/ui/motolii-stage-pane/src/viewer_bar.rs	332	colors.state_selected	state_selected	GREEN
token_ref	colors	surface_hover	token	next/ui/motolii-stage-pane/src/viewer_bar.rs	334	colors.surface_hover	surface_hover	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-stage-pane/src/viewer_bar.rs	341	colors.text_primary	text_primary	GREEN
token_ref	colors	text_secondary	token	next/ui/motolii-stage-pane/src/viewer_bar.rs	343	colors.text_secondary	text_secondary	GREEN
token_ref	colors	text_muted	token	next/ui/motolii-stage-pane/src/viewer_bar.rs	345	colors.text_muted	text_muted	GREEN
token_ref	dims	row_height	token	next/ui/motolii-timeline-pane/src/canvas.rs	103	dims.row_height	row_height	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-timeline-pane/src/canvas.rs	115	theme.stroke.hairline	theme.stroke.hairline	GREEN
token_ref	colors	surface_panel	token	next/ui/motolii-timeline-pane/src/canvas.rs	128	colors.surface_panel	surface_panel	GREEN
token_ref	colors	timeline_row_zebra	token	next/ui/motolii-timeline-pane/src/canvas.rs	173	colors.timeline_row_zebra	timeline_row_zebra	GREEN
token_ref	colors	state_selected	token	next/ui/motolii-timeline-pane/src/canvas.rs	213	colors.state_selected	state_selected	GREEN
token_ref	colors	action_active	token	next/ui/motolii-timeline-pane/src/canvas.rs	230	colors.action_active	action_active	GREEN
token_ref	colors	text_muted	token	next/ui/motolii-timeline-pane/src/canvas.rs	232	colors.text_muted	text_muted	GREEN
token_ref	colors	way_timeline	token	next/ui/motolii-timeline-pane/src/canvas.rs	239	colors.way_timeline	way_timeline	GREEN
token_ref	colors	data	token	next/ui/motolii-timeline-pane/src/canvas.rs	273	colors.data	data	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-timeline-pane/src/canvas.rs	281	theme.stroke.hairline	theme.stroke.hairline	GREEN
token_ref	colors	border_hairline_weak	token	next/ui/motolii-timeline-pane/src/canvas.rs	300	colors.border_hairline_weak	border_hairline_weak	GREEN
utility_ref	theme	theme.space.l	token	next/ui/motolii-timeline-pane/src/canvas.rs	332	theme.space.l	theme.space.l	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-timeline-pane/src/canvas.rs	332	theme.space.xs	theme.space.xs	GREEN
token_ref	colors	action_active	token	next/ui/motolii-timeline-pane/src/canvas.rs	333	colors.action_active	action_active	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/canvas.rs	334	theme.text.caption	theme.text.caption	GREEN
token_ref	dims	row_height	token	next/ui/motolii-timeline-pane/src/canvas.rs	507	dims.row_height	row_height	GREEN
component_ref	dims.components	timeline.target_cell_ratio	token	next/ui/motolii-timeline-pane/src/canvas.rs	508	dims.components.timeline.target_cell_ratio	timeline.target_cell_ratio	GREEN
token_ref	colors	border_strong	token	next/ui/motolii-timeline-pane/src/canvas.rs	521	colors.border_strong	border_strong	GREEN
token_ref	colors	border_hairline_weak	token	next/ui/motolii-timeline-pane/src/canvas.rs	523	colors.border_hairline_weak	border_hairline_weak	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-timeline-pane/src/canvas.rs	528	theme.stroke.hairline	theme.stroke.hairline	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-timeline-pane/src/canvas.rs	533	theme.space.xs	theme.space.xs	GREEN
token_ref	colors	text_secondary	token	next/ui/motolii-timeline-pane/src/canvas.rs	534	colors.text_secondary	text_secondary	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/canvas.rs	535	theme.text.caption	theme.text.caption	GREEN
token_ref	colors	action_active	token	next/ui/motolii-timeline-pane/src/canvas.rs	582	colors.action_active	action_active	GREEN
token_ref	colors	border_strong	token	next/ui/motolii-timeline-pane/src/canvas.rs	582	colors.border_strong	border_strong	GREEN
token_ref	colors	action_active	token	next/ui/motolii-timeline-pane/src/canvas.rs	626	colors.action_active	action_active	GREEN
token_ref	dims	row_height	token	next/ui/motolii-timeline-pane/src/canvas.rs	652	dims.row_height	row_height	GREEN
component_ref	dims.components	timeline.target_cell_ratio	token	next/ui/motolii-timeline-pane/src/canvas.rs	653	dims.components.timeline.target_cell_ratio	timeline.target_cell_ratio	GREEN
token_ref	colors	timeline_time_band	token	next/ui/motolii-timeline-pane/src/canvas.rs	668	colors.timeline_time_band	timeline_time_band	GREEN
token_ref	dims	row_height	token	next/ui/motolii-timeline-pane/src/canvas.rs	702	dims.row_height	row_height	GREEN
component_ref	dims.components	timeline.target_cell_ratio	token	next/ui/motolii-timeline-pane/src/canvas.rs	703	dims.components.timeline.target_cell_ratio	timeline.target_cell_ratio	GREEN
token_ref	colors	timeline_grid_major	token	next/ui/motolii-timeline-pane/src/canvas.rs	711	colors.timeline_grid_major	timeline_grid_major	GREEN
token_ref	colors	timeline_grid_minor	token	next/ui/motolii-timeline-pane/src/canvas.rs	713	colors.timeline_grid_minor	timeline_grid_minor	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-timeline-pane/src/canvas.rs	718	theme.stroke.hairline	theme.stroke.hairline	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	149	theme.text.caption	theme.text.caption	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	150	theme.space.xs	theme.space.xs	GREEN
raw_literal		0.0	0.0	next/ui/motolii-timeline-pane/src/graph_editor.rs	153	padding	graph_editor_padding	IGNORED_ZERO
utility_ref	theme	theme.space.s	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	153	theme.space.s	theme.space.s	GREEN
utility_ref	theme	theme.size.panel_header	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	155	theme.size.panel_header	theme.size.panel_header	GREEN
token_ref	colors	surface_panel	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	157	colors.surface_panel	surface_panel	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	164	theme.text.caption	theme.text.caption	GREEN
raw_literal		0.0	0.0	next/ui/motolii-timeline-pane/src/graph_editor.rs	165	padding	graph_editor_padding	IGNORED_ZERO
utility_ref	theme	theme.space.s	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	165	theme.space.s	theme.space.s	GREEN
token_ref	dims	graph_editor_plot_height	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	188	dims.graph_editor_plot_height	graph_editor_plot_height	GREEN
token_ref	dims	graph_control_label_width	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	197	dims.graph_control_label_width	graph_control_label_width	GREEN
token_ref	dims	inspector_value_width	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	201	dims.inspector_value_width	inspector_value_width	GREEN
raw_literal		0.0	0.0	next/ui/motolii-timeline-pane/src/graph_editor.rs	202	padding	graph_editor_padding	IGNORED_ZERO
utility_ref	theme	theme.space.xs	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	202	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	204	theme.space.xs	theme.space.xs	GREEN
token_ref	colors	text_muted	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	215	colors.text_muted	text_muted	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	215	theme.text.caption	theme.text.caption	GREEN
utility_ref	theme	theme.space.m	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	217	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	219	theme.text.caption	theme.text.caption	GREEN
token_ref	colors	text_muted	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	220	colors.text_muted	text_muted	GREEN
utility_ref	theme	theme.space.m	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	222	theme.space.m	theme.space.m	GREEN
utility_ref	theme	theme.space.s	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	222	theme.space.s	theme.space.s	GREEN
token_ref	colors	surface_panel	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	225	colors.surface_panel	surface_panel	GREEN
token_ref	colors	surface_app	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	343	colors.surface_app	surface_app	GREEN
token_ref	colors	timeline_grid_minor	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	354	colors.timeline_grid_minor	timeline_grid_minor	GREEN
token_ref	colors	timeline_grid_minor	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	363	colors.timeline_grid_minor	timeline_grid_minor	GREEN
token_ref	colors	action_active	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	382	colors.action_active	action_active	GREEN
token_ref	colors	text_muted	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	390	colors.text_muted	text_muted	GREEN
token_ref	colors	text_muted	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	396	colors.text_muted	text_muted	GREEN
token_ref	colors	action_active	token	next/ui/motolii-timeline-pane/src/graph_editor.rs	402	colors.action_active	action_active	GREEN
token_ref	dims	row_height	token	next/ui/motolii-timeline-pane/src/input.rs	84	dims.row_height	row_height	GREEN
token_ref	dims	row_height	token	next/ui/motolii-timeline-pane/src/input.rs	347	dims.row_height	row_height	GREEN
token_ref	dims	row_height	token	next/ui/motolii-timeline-pane/src/key_rows.rs	47	dims.row_height	row_height	GREEN
token_ref	colors	timeline_row_zebra	token	next/ui/motolii-timeline-pane/src/key_rows.rs	135	colors.timeline_row_zebra	timeline_row_zebra	GREEN
token_ref	colors	border_hairline_weak	token	next/ui/motolii-timeline-pane/src/key_rows.rs	147	colors.border_hairline_weak	border_hairline_weak	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-timeline-pane/src/key_rows.rs	148	theme.stroke.hairline	theme.stroke.hairline	GREEN
token_ref	colors	action_active	token	next/ui/motolii-timeline-pane/src/key_rows.rs	159	colors.action_active	action_active	GREEN
token_ref	colors	way_timeline	token	next/ui/motolii-timeline-pane/src/key_rows.rs	161	colors.way_timeline	way_timeline	GREEN
component_ref	dims.components	timeline.key_diamond_size	token	next/ui/motolii-timeline-pane/src/key_rows.rs	167	dims.components.timeline.key_diamond_size	timeline.key_diamond_size	GREEN
component_ref	dims.components	timeline.key_hit	token	next/ui/motolii-timeline-pane/src/key_rows.rs	272	dims.components.timeline.key_hit	timeline.key_hit	GREEN
component_ref	dims.components	timeline.key_hit	token	next/ui/motolii-timeline-pane/src/key_rows.rs	354	dims.components.timeline.key_hit	timeline.key_hit	GREEN
token_ref	colors	way_timeline	token	next/ui/motolii-timeline-pane/src/lane_bar.rs	91	colors.way_timeline	way_timeline	GREEN
utility_ref	theme	theme.space.s	token	next/ui/motolii-timeline-pane/src/lane_bar.rs	137	theme.space.s	theme.space.s	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-timeline-pane/src/lane_bar.rs	139	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.space.s	token	next/ui/motolii-timeline-pane/src/lane_bar.rs	140	theme.space.s	theme.space.s	GREEN
token_ref	dims	row_height	token	next/ui/motolii-timeline-pane/src/lib.rs	362	dims.row_height	row_height	GREEN
token_ref	dims	timeline_lane_bar_width	token	next/ui/motolii-timeline-pane/src/lib.rs	369	dims.timeline_lane_bar_width	timeline_lane_bar_width	GREEN
token_ref	dims	timeline_param_row_height	token	next/ui/motolii-timeline-pane/src/lib.rs	375	dims.timeline_param_row_height	timeline_param_row_height	GREEN
token_ref	dims	row_height	token	next/ui/motolii-timeline-pane/src/lib.rs	383	dims.row_height	row_height	GREEN
token_ref	dims	row_height	token	next/ui/motolii-timeline-pane/src/lib.rs	397	dims.row_height	row_height	GREEN
component_ref	dims.components	timeline.viewport_default_size	token	next/ui/motolii-timeline-pane/src/lib.rs	449	dims.components.timeline.viewport_default_size	timeline.viewport_default_size	GREEN
token_ref	colors	way_timeline	token	next/ui/motolii-timeline-pane/src/markers.rs	425	colors.way_timeline	way_timeline	GREEN
token_ref	colors	way_timeline	token	next/ui/motolii-timeline-pane/src/markers.rs	436	colors.way_timeline	way_timeline	GREEN
token_ref	colors	way_timeline	token	next/ui/motolii-timeline-pane/src/markers.rs	443	colors.way_timeline	way_timeline	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-timeline-pane/src/markers.rs	444	theme.stroke.hairline	theme.stroke.hairline	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-timeline-pane/src/markers.rs	451	theme.space.xs	theme.space.xs	GREEN
token_ref	colors	text_secondary	token	next/ui/motolii-timeline-pane/src/markers.rs	452	colors.text_secondary	text_secondary	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/markers.rs	453	theme.text.caption	theme.text.caption	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/markers.rs	470	theme.text.caption	theme.text.caption	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/markers.rs	472	theme.text.caption	theme.text.caption	GREEN
token_ref	colors	text_secondary	token	next/ui/motolii-timeline-pane/src/markers.rs	473	colors.text_secondary	text_secondary	GREEN
utility_ref	theme	theme.space.s	token	next/ui/motolii-timeline-pane/src/markers.rs	475	theme.space.s	theme.space.s	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/markers.rs	482	theme.text.caption	theme.text.caption	GREEN
token_ref	colors	text_secondary	token	next/ui/motolii-timeline-pane/src/markers.rs	483	colors.text_secondary	text_secondary	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/markers.rs	496	theme.text.caption	theme.text.caption	GREEN
raw_literal		0.0	0.0	next/ui/motolii-timeline-pane/src/markers.rs	497	padding	markers_padding	IGNORED_ZERO
utility_ref	theme	theme.space.xs	token	next/ui/motolii-timeline-pane/src/markers.rs	497	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/markers.rs	501	theme.text.caption	theme.text.caption	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-timeline-pane/src/markers.rs	502	colors.text_primary	text_primary	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/markers.rs	507	theme.text.caption	theme.text.caption	GREEN
raw_literal		0.0	0.0	next/ui/motolii-timeline-pane/src/markers.rs	509	padding	markers_padding	IGNORED_ZERO
utility_ref	theme	theme.space.xs	token	next/ui/motolii-timeline-pane/src/markers.rs	509	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/markers.rs	512	theme.text.caption	theme.text.caption	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/markers.rs	515	theme.text.caption	theme.text.caption	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/markers.rs	518	theme.text.caption	theme.text.caption	GREEN
raw_literal		0.0	0.0	next/ui/motolii-timeline-pane/src/markers.rs	520	padding	markers_padding	IGNORED_ZERO
utility_ref	theme	theme.space.xs	token	next/ui/motolii-timeline-pane/src/markers.rs	520	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-timeline-pane/src/markers.rs	524	theme.space.xs	theme.space.xs	GREEN
token_ref	dims	row_height	token	next/ui/motolii-timeline-pane/src/markers.rs	526	dims.row_height	row_height	GREEN
token_ref	dims	row_height	token	next/ui/motolii-timeline-pane/src/markers.rs	535	dims.row_height	row_height	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-timeline-pane/src/markers.rs	537	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.space.s	token	next/ui/motolii-timeline-pane/src/markers.rs	538	theme.space.s	theme.space.s	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-timeline-pane/src/markers.rs	538	theme.space.xs	theme.space.xs	GREEN
token_ref	dims	row_height	token	next/ui/motolii-timeline-pane/src/rail.rs	102	dims.row_height	row_height	GREEN
token_ref	colors	surface_panel	token	next/ui/motolii-timeline-pane/src/rail.rs	154	colors.surface_panel	surface_panel	GREEN
token_ref	colors	border_default	token	next/ui/motolii-timeline-pane/src/rail.rs	156	colors.border_default	border_default	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-timeline-pane/src/rail.rs	157	theme.stroke.hairline	theme.stroke.hairline	GREEN
token_ref	colors	border_default	token	next/ui/motolii-timeline-pane/src/rail.rs	191	colors.border_default	border_default	GREEN
utility_ref	theme	theme.stroke.hairline	token	next/ui/motolii-timeline-pane/src/rail.rs	192	theme.stroke.hairline	theme.stroke.hairline	GREEN
token_ref	colors	text_secondary	token	next/ui/motolii-timeline-pane/src/rail.rs	223	colors.text_secondary	text_secondary	GREEN
raw_literal		0	0	next/ui/motolii-timeline-pane/src/rail.rs	231	padding	rail_padding	IGNORED_ZERO
token_ref	colors	text_secondary	token	next/ui/motolii-timeline-pane/src/rail.rs	235	colors.text_secondary	text_secondary	GREEN
token_ref	colors	text_muted	token	next/ui/motolii-timeline-pane/src/rail.rs	293	colors.text_muted	text_muted	GREEN
token_ref	colors	text_primary	token	next/ui/motolii-timeline-pane/src/rail.rs	293	colors.text_primary	text_primary	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/rail.rs	309	theme.text.caption	theme.text.caption	GREEN
raw_literal		0.0	0.0	next/ui/motolii-timeline-pane/src/rail.rs	310	padding	rail_padding	IGNORED_ZERO
utility_ref	theme	theme.space.xs	token	next/ui/motolii-timeline-pane/src/rail.rs	310	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.text.caption	token	next/ui/motolii-timeline-pane/src/rail.rs	314	theme.text.caption	theme.text.caption	GREEN
utility_ref	theme	theme.space.xs	token	next/ui/motolii-timeline-pane/src/rail.rs	328	theme.space.xs	theme.space.xs	GREEN
utility_ref	theme	theme.space.s	token	next/ui/motolii-timeline-pane/src/rail.rs	340	theme.space.s	theme.space.s	GREEN
raw_literal		0.0	0.0	next/ui/motolii-timeline-pane/src/rail.rs	345	padding	rail_padding	IGNORED_ZERO
utility_ref	theme	theme.space.s	token	next/ui/motolii-timeline-pane/src/rail.rs	345	theme.space.s	theme.space.s	GREEN
raw_literal		0	0	next/ui/motolii-timeline-pane/src/rail.rs	364	padding	rail_padding	IGNORED_ZERO
